"sample","strategy","grp","cost","qalys","random_variable"
796,"Strategy 1","Group 1",26.1524724223117,9.10065071071743,-0.830175181313486
797,"Strategy 1","Group 1",21.4959023829371,8.77106914060379,0.303301671691896
798,"Strategy 1","Group 1",17.0668738322009,8.72016659718517,-0.77216916495211
799,"Strategy 1","Group 1",15.6591965189822,9.05201230527083,0.903646459148809
800,"Strategy 1","Group 1",16.7654907673862,8.78729713629247,-0.0839193365942965
801,"Strategy 1","Group 1",16.3949040035197,9.31118715698882,-0.13282895020381
802,"Strategy 1","Group 1",23.484853176438,9.22058944837304,0.36356746420842
803,"Strategy 1","Group 1",24.299508346011,9.00010246406998,-0.173800640612773
804,"Strategy 1","Group 1",16.4565452545752,8.8439909565374,-0.736812349287248
805,"Strategy 1","Group 1",23.8553550887399,8.52618339051131,0.840604643906765
806,"Strategy 1","Group 1",14.1401815015657,8.58467691112805,-0.949467987628194
807,"Strategy 1","Group 1",20.7823300242911,9.48869917599427,2.36677660430012
808,"Strategy 1","Group 1",26.1362907101095,8.98111119170896,-0.353216650292337
809,"Strategy 1","Group 1",24.7031134289414,9.26955819704766,0.707142673674464
810,"Strategy 1","Group 1",13.9018193968979,8.87011691703103,0.397374447865835
811,"Strategy 1","Group 1",13.4718376506294,8.7738672557146,-2.02372764214571
812,"Strategy 1","Group 1",23.2360033333616,9.26118461749657,-0.389808378677187
813,"Strategy 1","Group 1",21.6692997967088,9.2438291241815,-0.954327573550576
814,"Strategy 1","Group 1",15.0556894328477,9.33503055162075,-0.308877641787877
815,"Strategy 1","Group 1",20.3426581701589,9.07882640457755,-0.492682824496904
816,"Strategy 1","Group 1",18.7465882775074,8.66603959699654,0.428172765153882
817,"Strategy 1","Group 1",19.5902202683428,8.8786414425182,-1.401017870276
818,"Strategy 1","Group 1",18.0569046164737,8.21221486310913,0.509281529852666
819,"Strategy 1","Group 1",19.1006888661567,9.19126098490918,0.224911331528084
820,"Strategy 1","Group 1",22.7047096290786,8.968239631079,0.399460915624855
821,"Strategy 1","Group 1",26.9491635114042,8.99379085348357,0.890412246447406
822,"Strategy 1","Group 1",23.1650489641644,9.08145178035805,-0.987936738248345
823,"Strategy 1","Group 1",16.5708117605058,8.88047180286802,0.80697980045714
824,"Strategy 1","Group 1",18.5644712859034,8.89137264186504,1.71181177227736
825,"Strategy 1","Group 1",17.1141371488947,8.76175527225852,0.96751222736447
826,"Strategy 1","Group 1",20.451628084533,9.36496075995547,0.439167229151394
827,"Strategy 1","Group 1",23.3936379739246,8.8390743115552,0.870452223679697
828,"Strategy 1","Group 1",14.80580504893,9.14180597059213,-0.73988113000348
829,"Strategy 1","Group 1",32.7375561425319,8.61775445670134,1.19235260035612
830,"Strategy 1","Group 1",18.0111444970498,8.8910719304839,-0.493710004014253
831,"Strategy 1","Group 1",23.6222623365956,9.51528587805228,0.229417547417296
832,"Strategy 1","Group 1",18.0080087591275,8.52267108249715,-0.292139204240533
833,"Strategy 1","Group 1",18.701570703857,9.3204792985721,-0.698405361209177
834,"Strategy 1","Group 1",18.9374414584236,8.87784771632007,0.311252214857987
835,"Strategy 1","Group 1",23.5963745945188,9.20756889857371,0.324386916667662
836,"Strategy 1","Group 1",27.4826735368034,8.81601480381506,0.111871204434545
837,"Strategy 1","Group 1",18.087359524989,9.0537248450313,-0.00519351479347596
838,"Strategy 1","Group 1",24.3016659536639,9.02550568503841,1.11018656043255
839,"Strategy 1","Group 1",19.5555579261209,9.10438967974649,1.33865611620579
840,"Strategy 1","Group 1",21.581641692555,9.11170964023994,0.939893781681983
841,"Strategy 1","Group 1",20.1521843619934,8.66137624962719,1.03372186194423
842,"Strategy 1","Group 1",18.1473391413962,8.988944790564,0.388396956862416
843,"Strategy 1","Group 1",20.0988219642947,9.45021642839863,1.27950858893728
844,"Strategy 1","Group 1",16.1026515574168,8.75125841101585,-0.251942366090982
845,"Strategy 1","Group 1",14.3401675225814,8.78778240970681,1.55569727609459
846,"Strategy 1","Group 1",26.4268268833532,8.61822298162808,0.0589383135620683
847,"Strategy 1","Group 1",30.2231623897664,9.08832355635464,0.918881933451573
848,"Strategy 1","Group 1",19.1122045945352,9.00912575253755,0.262286388555274
849,"Strategy 1","Group 1",24.1183483393424,9.12843061520684,-1.72809909760027
850,"Strategy 1","Group 1",24.4211818827233,9.16596326489531,0.423900501667848
851,"Strategy 1","Group 1",27.8521850481143,9.04929799433753,-1.33556844702246
852,"Strategy 1","Group 1",20.884602523877,8.89576035735772,-0.908402121441509
853,"Strategy 1","Group 1",20.390183769535,9.34804364969012,1.09911483279323
854,"Strategy 1","Group 1",18.5357115881499,9.74199450563428,0.36284911600564
855,"Strategy 1","Group 1",13.9400787772723,9.52502915474008,-1.81349459249798
856,"Strategy 1","Group 1",18.9463331681345,9.30611489919215,0.483672279561527
857,"Strategy 1","Group 1",29.3536522838047,8.68815008575794,0.280442226981476
858,"Strategy 1","Group 1",17.1496010913767,9.01339075999859,-0.795357611835982
859,"Strategy 1","Group 1",16.2972737167398,9.00945577536797,0.974419634092894
860,"Strategy 1","Group 1",18.2289075152546,9.18295651011681,-1.35645630894899
861,"Strategy 1","Group 1",20.4285734290443,9.01137078313618,0.0445052736369864
862,"Strategy 1","Group 1",19.0198052907327,8.52485644384882,-0.65671710542731
863,"Strategy 1","Group 1",16.6421598612173,9.12466782805045,-0.530108577528053
864,"Strategy 1","Group 1",16.4546304021705,8.41864153526287,0.801146187553527
865,"Strategy 1","Group 1",20.1079497110987,8.63524112150323,-0.00905185706220602
866,"Strategy 1","Group 1",16.8445625429228,8.98539955247975,-0.833735569887692
867,"Strategy 1","Group 1",13.87185828518,9.61530801576745,-1.93002881711155
868,"Strategy 1","Group 1",19.4006806518379,9.03048674407037,-0.0945562491951174
869,"Strategy 1","Group 1",21.4830360769975,8.80386434300338,-0.311487561945496
870,"Strategy 1","Group 1",21.490438942846,9.43024341764162,0.0974208070164762
871,"Strategy 1","Group 1",24.9333315041803,8.79183230306388,1.02288773472148
872,"Strategy 1","Group 1",23.5365980778735,9.11482710796335,0.231967411958532
873,"Strategy 1","Group 1",15.6550756045678,8.49961202498363,-0.934451870177896
874,"Strategy 1","Group 1",17.5820213417955,9.14221917701678,-1.60274159237607
875,"Strategy 1","Group 1",15.8684965351786,9.21700586018912,1.91671928636046
876,"Strategy 1","Group 1",21.6282769603763,9.07460922260508,-0.334382555603817
877,"Strategy 1","Group 1",22.1655989407589,9.21586686076078,0.415164348384481
878,"Strategy 1","Group 1",15.1956110773891,9.49760561025275,0.0308257466661751
879,"Strategy 1","Group 1",18.9784253811923,9.13551384645944,0.899886935632977
880,"Strategy 1","Group 1",25.0291464143105,9.11928937659209,-0.107185603213609
881,"Strategy 1","Group 1",25.2827367553928,9.38837544118885,0.358290602964769
882,"Strategy 1","Group 1",18.1119814403182,8.97124190435428,-1.15368380882023
883,"Strategy 1","Group 1",22.0051990133,9.48233889987822,2.24292801364974
884,"Strategy 1","Group 1",18.6178337458742,8.95690748218262,-0.769109755589557
885,"Strategy 1","Group 1",18.8675253929566,8.71216522442813,0.518341334816946
886,"Strategy 1","Group 1",21.658138475032,8.99495006837111,0.396577044756995
887,"Strategy 1","Group 1",16.9519242920673,9.67682090755778,-0.726568631244407
888,"Strategy 1","Group 1",14.7456211010346,9.0870842210036,-0.356661323620737
889,"Strategy 1","Group 1",17.3802705949386,8.89836193178201,0.481513995226124
890,"Strategy 1","Group 1",18.764558187275,9.21159492108388,-0.159511095945439
891,"Strategy 1","Group 1",24.2142799317838,9.5092978635641,0.405154676564968
892,"Strategy 1","Group 1",19.3669147509044,8.73547476363047,0.74000154186306
893,"Strategy 1","Group 1",18.9431568808957,9.21038487520801,0.0198409158744317
894,"Strategy 1","Group 1",23.4098594267644,9.24546387110197,0.166086945096432
895,"Strategy 1","Group 1",22.8913007652787,9.21593111910633,0.89214251788521
896,"Strategy 1","Group 1",25.0890169362074,9.34178099482117,0.604518286474027
897,"Strategy 1","Group 1",13.2639333846631,8.65161633611974,-0.779955058580333
898,"Strategy 1","Group 1",25.9286577710568,9.2169353011144,1.58651833709376
899,"Strategy 1","Group 1",14.7705980686267,9.16191919283088,-1.2797568554607
900,"Strategy 1","Group 1",22.6680237068824,8.50570496377607,0.486827513805091
901,"Strategy 1","Group 1",29.3160110913788,8.89874774647706,-1.05223159502187
902,"Strategy 1","Group 1",23.1820240405844,8.76332940664874,-0.758896259735855
903,"Strategy 1","Group 1",30.368451501059,9.12237068053615,-0.794984873071628
904,"Strategy 1","Group 1",17.0247061160983,9.2578517823199,0.666562690705195
905,"Strategy 1","Group 1",16.9377414882014,9.11756568417408,-0.507767473248148
906,"Strategy 1","Group 1",30.3090978375595,9.12083883823135,0.157835191179823
907,"Strategy 1","Group 1",18.650257173017,8.30858275399192,1.21969568778384
908,"Strategy 1","Group 1",19.7374309714409,8.86623537774469,-0.873241199898091
909,"Strategy 1","Group 1",16.8078776508518,9.129870585795,1.88183923765797
910,"Strategy 1","Group 1",21.5579913950665,8.88167110395966,-0.591557854946787
911,"Strategy 1","Group 1",25.1223793690696,8.80760371239429,-1.94006587320797
912,"Strategy 1","Group 1",23.7172897241138,9.72575293364497,-0.500523905412223
913,"Strategy 1","Group 1",20.4452085267216,8.63147777867329,-0.347324710776359
914,"Strategy 1","Group 1",21.4872184249086,8.58398486229233,-1.2547596636982
915,"Strategy 1","Group 1",20.6665942934713,8.78804623566091,0.309982463105717
916,"Strategy 1","Group 1",16.867206052122,8.84372106405448,-0.419088757940629
917,"Strategy 1","Group 1",20.4870693629842,9.38799623362006,-0.590027745133137
918,"Strategy 1","Group 1",22.7908868158029,8.97188032247178,0.634805908060492
919,"Strategy 1","Group 1",22.2871026457962,8.95238343987991,-0.165804654379006
920,"Strategy 1","Group 1",21.6337056398304,8.64368918466593,-1.32923425930609
921,"Strategy 1","Group 1",15.3290660511902,9.43222413601118,1.36331876449015
922,"Strategy 1","Group 1",19.2990036378791,8.62452011292955,-0.196214911936772
923,"Strategy 1","Group 1",28.4247119827229,8.82788136851371,1.17066762458372
924,"Strategy 1","Group 1",28.4018848483139,8.68920347586198,-1.02209652434337
925,"Strategy 1","Group 1",19.7327915389821,8.98374324858621,0.312972539872649
926,"Strategy 1","Group 1",24.8555007551006,8.56397339717863,0.43964899878316
927,"Strategy 1","Group 1",20.5067436244815,8.60342750766975,-0.388073521074106
928,"Strategy 1","Group 1",24.2402713258705,9.54035709734985,-1.47670156872357
929,"Strategy 1","Group 1",15.6381040310116,8.96217110590024,-2.58974185395579
930,"Strategy 1","Group 1",18.4334676525934,8.87433520636553,-0.258676595127774
931,"Strategy 1","Group 1",24.1970482197834,8.85791397186289,0.355504162473641
932,"Strategy 1","Group 1",29.5108368773088,8.8148992920281,-0.148466832935266
933,"Strategy 1","Group 1",16.8181272908248,8.99627630739037,0.0575203719688887
934,"Strategy 1","Group 1",15.3494977412167,9.40091300184774,0.928698364569862
935,"Strategy 1","Group 1",17.9564631867197,8.9684200974445,1.06225011269786
936,"Strategy 1","Group 1",25.6590000809861,9.11199969362623,0.649697998769023
937,"Strategy 1","Group 1",20.7717967369949,8.53170847836498,-0.761935578408659
938,"Strategy 1","Group 1",13.4533737899333,8.57840409251203,-0.0446936660017369
939,"Strategy 1","Group 1",19.9113716228025,8.70915632464889,-0.369901624696343
940,"Strategy 1","Group 1",14.6473097633869,8.4542628140022,-0.890440427720413
941,"Strategy 1","Group 1",22.488162398551,8.634400806533,-1.04747565984903
942,"Strategy 1","Group 1",21.9764221683984,9.02031500107699,-0.77951241776709
943,"Strategy 1","Group 1",17.3063730483721,8.75084453447293,0.558996355212221
944,"Strategy 1","Group 1",24.4286921212517,8.89391874928537,0.644774146158507
945,"Strategy 1","Group 1",11.6187150246106,8.98838888624184,0.752080712938671
946,"Strategy 1","Group 1",26.4349746915397,9.54731880535081,0.926877278087177
947,"Strategy 1","Group 1",21.9225876832413,8.93169370975923,-0.25564352953095
948,"Strategy 1","Group 1",17.3018589905432,9.12900263544431,1.02242370730511
949,"Strategy 1","Group 1",21.7278124860715,9.39228007961552,0.0292596441024842
950,"Strategy 1","Group 1",24.1740649750189,9.07681218033973,0.262630725410512
951,"Strategy 1","Group 1",20.8882682282811,9.29015267636505,0.324594919601256
952,"Strategy 1","Group 1",21.1335466430618,9.34004821976576,-1.78508170255728
953,"Strategy 1","Group 1",16.0282712802785,9.22421241115762,-1.3027622026876
954,"Strategy 1","Group 1",23.3554491760379,8.87842141958308,2.21496488959965
955,"Strategy 1","Group 1",22.8962516085095,9.27171524142938,-0.607245986835139
956,"Strategy 1","Group 1",27.6478472412104,8.6659831819614,-0.641633400275585
957,"Strategy 1","Group 1",11.8924568603536,8.77551243071398,-1.87587345470056
958,"Strategy 1","Group 1",15.3450709864696,8.96091235111701,0.697775892396848
959,"Strategy 1","Group 1",30.0850957128227,9.01840410997892,-1.41090080073499
960,"Strategy 1","Group 1",22.9276104938932,8.4408240648096,-0.253407209748223
961,"Strategy 1","Group 1",21.2814683610487,8.68561221279584,-0.62484145160387
962,"Strategy 1","Group 1",23.0410476131658,8.78114071811772,-1.32480953197775
963,"Strategy 1","Group 1",24.0074562425693,8.75607385760913,1.1197641069416
964,"Strategy 1","Group 1",21.3969890479477,9.2298367943584,-1.30328857790252
965,"Strategy 1","Group 1",17.8248951170166,9.5379517988645,1.01401445152411
966,"Strategy 1","Group 1",23.1153420687321,9.01379294087687,1.10694884770925
967,"Strategy 1","Group 1",17.0317077809225,8.83096006298613,-0.318037923333151
968,"Strategy 1","Group 1",22.3584864403557,9.23537053730202,0.0261915737369045
969,"Strategy 1","Group 1",12.6856090869314,8.65691042088476,0.300866253573874
970,"Strategy 1","Group 1",16.3615400489689,8.55039559111249,-0.886986831341014
971,"Strategy 1","Group 1",19.1172851209866,9.41302523110458,0.647236879713415
972,"Strategy 1","Group 1",22.0436895393493,8.9114480192275,-0.955223378127359
973,"Strategy 1","Group 1",23.1325832998886,8.53214631330336,-0.918959635644439
974,"Strategy 1","Group 1",30.1453918300629,9.39039177989926,1.33393711615559
975,"Strategy 1","Group 1",27.8183227944435,8.69081402889964,0.444559833241777
976,"Strategy 1","Group 1",21.5888066001304,8.66963378785284,-0.646463293660119
977,"Strategy 1","Group 1",23.2038293676303,9.21605378216558,-1.15419081133317
978,"Strategy 1","Group 1",25.3811608367381,9.07262930599121,-2.19473366760269
979,"Strategy 1","Group 1",18.899157841388,9.05839540649771,1.10104564979081
980,"Strategy 1","Group 1",24.8916886748327,9.06030058698977,0.995102256048862
981,"Strategy 1","Group 1",16.5589069715683,9.43996875584908,2.02969911921632
982,"Strategy 1","Group 1",14.6930122747884,9.14797271482298,0.0728306665775439
983,"Strategy 1","Group 1",18.5921978685598,9.38948126225947,-0.356132110661047
984,"Strategy 1","Group 1",23.889615681215,8.97367544953381,-0.142839996703688
985,"Strategy 1","Group 1",14.2713009367453,8.62197861609917,-0.123592036643514
986,"Strategy 1","Group 1",20.3292529983267,9.44396981901651,0.724180290652849
987,"Strategy 1","Group 1",17.4042476915842,9.24044515280802,1.73781677426283
988,"Strategy 1","Group 1",24.0261820552337,8.66666091349468,2.12785143865273
989,"Strategy 1","Group 1",21.9731120282102,8.629357995953,-0.188920153114537
990,"Strategy 1","Group 1",17.8622957719384,8.82999369395249,0.699445371832812
991,"Strategy 1","Group 1",20.6727663973066,8.6612428905932,0.656629455723508
992,"Strategy 1","Group 1",19.7523555576409,8.51720606399491,0.329237140860676
993,"Strategy 1","Group 1",15.3593705023458,8.95655932035783,-0.230145243477124
994,"Strategy 1","Group 1",17.4409341468818,8.8026849654858,-0.528046835579408
995,"Strategy 1","Group 1",28.5354614405101,8.44113166466079,-0.304080861506856
996,"Strategy 1","Group 1",13.5583952392791,8.45008332411085,-1.17132022565677
997,"Strategy 1","Group 1",37.8730428762952,9.27518225993707,-0.755899716105643
998,"Strategy 1","Group 1",14.5935215879139,8.81532037841438,-0.588190661536964
999,"Strategy 1","Group 1",17.6224565191886,9.15679799983962,-0.712941235018667
1000,"Strategy 1","Group 1",19.9037890224331,9.23665933315838,-0.22571010518581
1,"Strategy 1","Group 2",86.759386719547,11.7071249062287,0.0469784032100839
2,"Strategy 1","Group 2",123.56959341942,11.7142832906899,0.531436450354561
3,"Strategy 1","Group 2",210.825510133187,11.7726933818997,0.349359826368077
4,"Strategy 1","Group 2",67.3252014173877,11.0810549494789,0.42146110640668
5,"Strategy 1","Group 2",42.9065092768564,12.1206923132433,-1.99369170634818
6,"Strategy 1","Group 2",124.364358777416,12.0750418616896,-0.186119343612272
7,"Strategy 1","Group 2",288.736579631733,11.2134162807593,0.669125750665047
8,"Strategy 1","Group 2",146.185949481902,11.9511115760073,0.221877924244537
9,"Strategy 1","Group 2",146.066060812557,12.344861939882,-1.49001605605191
10,"Strategy 1","Group 2",97.6396909800807,12.8444517517417,-0.647513185967061
11,"Strategy 1","Group 2",50.6573780206825,13.3589039560772,-1.09706346038622
12,"Strategy 1","Group 2",236.878427031164,11.9549585567367,1.00700147486597
13,"Strategy 1","Group 2",136.001081569011,11.726594979296,-0.0814747105912751
14,"Strategy 1","Group 2",317.108889209899,12.0470692259849,-0.115024646470693
15,"Strategy 1","Group 2",136.43719195987,12.4329469634418,-0.27360731449842
16,"Strategy 1","Group 2",153.13847212818,11.5240785590897,2.90487814596144
17,"Strategy 1","Group 2",103.77116861371,12.7729542097212,-0.809136267018269
18,"Strategy 1","Group 2",426.336737669633,11.3769364205025,-0.305876753824866
19,"Strategy 1","Group 2",60.1046167995027,12.6940757056199,0.57478326554479
20,"Strategy 1","Group 2",110.575602940265,11.7661403244222,-0.395325166499951
21,"Strategy 1","Group 2",112.252980014834,11.9900504435557,1.1707170668241
22,"Strategy 1","Group 2",56.5480971431,11.9359025137888,2.30819605644551
23,"Strategy 1","Group 2",79.7488717158932,11.9826409255474,1.7609275603276
24,"Strategy 1","Group 2",78.7826587907105,11.6413184515672,-1.35151025325885
25,"Strategy 1","Group 2",186.509181156129,12.5029421782333,0.625299873696616
26,"Strategy 1","Group 2",104.60398689447,12.027310789204,1.90027528198902
27,"Strategy 1","Group 2",94.1820582933466,12.5235666591754,0.834644783421945
28,"Strategy 1","Group 2",90.6295841932895,11.4921253739516,0.901049408147342
29,"Strategy 1","Group 2",144.197553910012,11.482187511303,-0.695602705618051
30,"Strategy 1","Group 2",190.909586536435,12.3216468495789,0.030188393994414
31,"Strategy 1","Group 2",231.807740313405,12.6334312733545,0.76154626854073
32,"Strategy 1","Group 2",68.1540115644926,11.5692692026761,-0.419375830085984
33,"Strategy 1","Group 2",255.895485728312,13.0823540869941,-0.637746876253852
34,"Strategy 1","Group 2",126.288049165318,11.1897212097625,-0.285254692284031
35,"Strategy 1","Group 2",242.392290840787,11.1555402569132,0.72171885813507
36,"Strategy 1","Group 2",104.864723033217,11.5890438689271,0.229547926053423
37,"Strategy 1","Group 2",318.706918930087,11.4130906232644,-0.836906145153829
38,"Strategy 1","Group 2",188.240249734595,12.7438368259719,0.147171975247851
39,"Strategy 1","Group 2",98.6503343257674,12.3239097858585,0.187304775927588
40,"Strategy 1","Group 2",222.352056377224,11.3982182591569,1.00778738987345
41,"Strategy 1","Group 2",59.2068638081844,11.7674188749674,-0.16574501730444
42,"Strategy 1","Group 2",73.7557290674119,11.4220574127044,0.926199713658593
43,"Strategy 1","Group 2",228.75557156874,11.8537920002012,-0.812196050719467
44,"Strategy 1","Group 2",190.907734728014,12.1819424267704,1.16817809439295
45,"Strategy 1","Group 2",78.4724864466745,12.3061366486981,-0.224339288221378
46,"Strategy 1","Group 2",249.2165527978,10.4324857860738,-1.82457366585179
47,"Strategy 1","Group 2",87.9717336556967,11.2388046578512,1.41699263408133
48,"Strategy 1","Group 2",97.3909565908878,12.1603396640548,0.58288402907142
49,"Strategy 1","Group 2",298.201476341153,11.3505442252565,1.13588505779923
50,"Strategy 1","Group 2",60.0956739342644,12.3741040242483,-1.74280888708273
51,"Strategy 1","Group 2",314.491329621925,12.2927902248316,-1.97051494070246
52,"Strategy 1","Group 2",396.216979127525,12.6370197579887,0.280648332600502
53,"Strategy 1","Group 2",47.8694540447038,12.0714521559972,-0.340108529670006
54,"Strategy 1","Group 2",43.5320114421619,11.904935472745,1.61843396866856
55,"Strategy 1","Group 2",136.372182249908,12.2281358402771,-2.1877646609194
56,"Strategy 1","Group 2",205.563848922487,11.3387711186419,-0.167305013936226
57,"Strategy 1","Group 2",86.8122971058176,12.115726029159,-0.462371043399494
58,"Strategy 1","Group 2",237.559709158837,11.2710484391587,0.361662088736094
59,"Strategy 1","Group 2",182.809631197811,11.7451881794397,-0.94412302676925
60,"Strategy 1","Group 2",181.780335112456,11.7459765336609,0.478220722239403
61,"Strategy 1","Group 2",226.305634262943,11.4289381974592,-0.0388709807924315
62,"Strategy 1","Group 2",149.256791942707,12.8430319497618,1.29441535701465
63,"Strategy 1","Group 2",310.33206128297,11.38138537505,1.61569466184263
64,"Strategy 1","Group 2",73.8403762478825,11.961879487476,-1.06407706374236
65,"Strategy 1","Group 2",85.0479294936879,11.8779269595834,-0.37325769177612
66,"Strategy 1","Group 2",582.459890613539,12.1280671567539,-0.663614286555784
67,"Strategy 1","Group 2",153.806629352933,11.6697055265171,-0.302054328377999
68,"Strategy 1","Group 2",275.00933311485,12.247187971193,-0.680167085810192
69,"Strategy 1","Group 2",53.1646642206858,12.4680395414142,0.051665223939202
70,"Strategy 1","Group 2",310.108219718839,12.0548701028265,-0.0237884517860669
71,"Strategy 1","Group 2",69.845226348376,12.6462064437294,1.30508120400117
72,"Strategy 1","Group 2",172.149332085925,11.9733260309893,0.867053180093474
73,"Strategy 1","Group 2",132.312699960044,11.929789635583,-0.538770867406059
74,"Strategy 1","Group 2",137.280230947553,12.0179428361736,-0.0161639483073225
75,"Strategy 1","Group 2",160.980541019598,12.9186572832871,-0.770343597245498
76,"Strategy 1","Group 2",136.10075090183,12.0858402172247,0.534060719934073
77,"Strategy 1","Group 2",350.974841826525,12.8128187455978,-0.187518049466796
78,"Strategy 1","Group 2",137.80686418753,11.9738734507524,0.666502858543431
79,"Strategy 1","Group 2",213.606346203843,12.0356481098143,-1.10482820090573
80,"Strategy 1","Group 2",211.340298425877,11.9420233251882,0.705829773958761
81,"Strategy 1","Group 2",122.516545050535,11.5767371220094,0.694777082841967
82,"Strategy 1","Group 2",159.413349773232,12.1918366099243,0.134505452931021
83,"Strategy 1","Group 2",181.953664834878,12.165741301092,0.801280009002754
84,"Strategy 1","Group 2",98.1216334977036,12.4125799368548,0.54649166480791
85,"Strategy 1","Group 2",243.662754163521,11.9321391006584,1.19322937795953
86,"Strategy 1","Group 2",91.3104462896238,12.8708461980203,-0.64934639672946
87,"Strategy 1","Group 2",155.370480824671,12.2716449661698,1.11282899769946
88,"Strategy 1","Group 2",88.8512080258896,12.0021173683891,-0.613503013512935
89,"Strategy 1","Group 2",153.368525751729,11.4015549601731,0.894069160623881
90,"Strategy 1","Group 2",191.533388396378,12.6163109098041,0.933420103692713
91,"Strategy 1","Group 2",118.6906574698,11.2836402120852,-1.25234660158694
92,"Strategy 1","Group 2",129.700700963754,12.7904574427631,0.24714014950643
93,"Strategy 1","Group 2",128.687273806247,12.5605033362705,0.352960306251884
94,"Strategy 1","Group 2",131.773876458685,12.3376641974098,0.286533017079089
95,"Strategy 1","Group 2",77.5974724854985,11.9367661228021,-1.62363991408234
96,"Strategy 1","Group 2",468.871655473134,11.138339423246,0.204083097770233
97,"Strategy 1","Group 2",146.90442613492,11.4708510741596,-0.319509761642762
98,"Strategy 1","Group 2",234.231795180722,11.7771989753343,-0.411014070751727
99,"Strategy 1","Group 2",54.0196223497238,12.1424736165638,1.3241250524998
100,"Strategy 1","Group 2",171.556077238498,11.7895681073017,-0.463491180168672
101,"Strategy 1","Group 2",171.59583362801,12.8223445075782,1.07991144755061
102,"Strategy 1","Group 2",68.7968789452846,11.8534818957237,0.143460416661185
103,"Strategy 1","Group 2",202.249545814872,12.6996503644202,-0.34202946140601
104,"Strategy 1","Group 2",165.141278852553,12.163639022849,0.282558427794313
105,"Strategy 1","Group 2",82.2319831806516,13.0326611043066,2.59635684848575
106,"Strategy 1","Group 2",203.184063363711,12.816563952676,1.58177244253871
107,"Strategy 1","Group 2",70.7321457034743,11.476715586747,-1.4694480629622
108,"Strategy 1","Group 2",51.0334673720432,11.927214564077,0.726626609459052
109,"Strategy 1","Group 2",304.082043248894,12.3056320128041,-1.30621054720883
110,"Strategy 1","Group 2",121.6397386976,12.7525452905828,0.115883421028862
111,"Strategy 1","Group 2",272.93021121061,12.6415329681995,0.276112694755732
112,"Strategy 1","Group 2",81.4623385167328,11.4868461563536,2.25967888887937
113,"Strategy 1","Group 2",108.602665522649,12.3079527557493,-0.352371877267219
114,"Strategy 1","Group 2",117.349242124019,11.7716506253674,0.484592706678795
115,"Strategy 1","Group 2",189.853693461236,11.8592067026957,0.128012486365876
116,"Strategy 1","Group 2",97.9579739182563,11.9253914243671,-0.309356857771757
117,"Strategy 1","Group 2",201.135806689347,12.2539396340231,1.04127414155452
118,"Strategy 1","Group 2",66.3084301780079,11.4783623753923,0.0716543349080142
119,"Strategy 1","Group 2",182.575092376926,11.8683066267172,1.03437477112785
120,"Strategy 1","Group 2",149.816054042661,12.3413628215693,0.510687997159315
121,"Strategy 1","Group 2",187.878047422866,11.1405800733685,2.32914221484094
122,"Strategy 1","Group 2",211.572633963552,12.2660876047407,0.840757623669021
123,"Strategy 1","Group 2",203.218515454556,12.9352670625239,0.182249407709152
124,"Strategy 1","Group 2",99.4830495641529,11.4663621665299,-0.00877663974691178
125,"Strategy 1","Group 2",324.180233993848,12.0446499788752,-0.739022442945614
126,"Strategy 1","Group 2",130.873097117683,11.8531524128291,0.80953716083743
127,"Strategy 1","Group 2",87.4970075178125,12.182133019659,-1.55759288853419
128,"Strategy 1","Group 2",144.441910574198,12.7975360572283,1.19092276400144
129,"Strategy 1","Group 2",172.063261735766,12.9205537919367,0.135470529456845
130,"Strategy 1","Group 2",93.5908214644843,11.5396986022934,-0.148113711870205
131,"Strategy 1","Group 2",193.116920957676,11.3343238481503,1.53633076256342
132,"Strategy 1","Group 2",199.074208824146,12.1696086394104,-1.16440824734885
133,"Strategy 1","Group 2",236.896092888747,12.4542475085879,0.380714139335753
134,"Strategy 1","Group 2",58.7959787739451,11.3710477395339,0.107761344753692
135,"Strategy 1","Group 2",73.5718469875459,11.4688529306483,-1.19191883679053
136,"Strategy 1","Group 2",244.918319419615,11.9884196179742,0.0952267759052545
137,"Strategy 1","Group 2",114.457549580686,11.920784098294,1.6247584513031
138,"Strategy 1","Group 2",80.3702146900489,11.7633875940557,0.837193036269864
139,"Strategy 1","Group 2",257.447551766947,11.2939376656229,-0.447268854112079
140,"Strategy 1","Group 2",71.324671443613,11.661874842964,-0.162133166092703
141,"Strategy 1","Group 2",195.637003565766,11.6984118958924,0.827540861974874
142,"Strategy 1","Group 2",322.622440343494,11.6023815456793,1.3332090908467
143,"Strategy 1","Group 2",153.014175778166,12.0634864862923,-0.295447171829629
144,"Strategy 1","Group 2",182.164790617619,11.8154721713789,-1.28489085553517
145,"Strategy 1","Group 2",36.9053339730407,11.8304848224043,0.0107045413296607
146,"Strategy 1","Group 2",118.662368779025,12.3846531845821,0.452669068501683
147,"Strategy 1","Group 2",508.548497000203,12.8584132004997,-1.26467562487315
148,"Strategy 1","Group 2",123.281780992667,11.8887116666987,0.277026194532373
149,"Strategy 1","Group 2",120.436298572676,11.9399891980556,-0.905206851262984
150,"Strategy 1","Group 2",113.959634862337,11.9224537566905,0.426621324697452
151,"Strategy 1","Group 2",120.847588117064,12.2522161487204,-1.08672600810918
152,"Strategy 1","Group 2",81.6007730841337,11.6020154522888,-0.86461345835157
